Dataset,Model,Tree_Index,Node,Left_Child,Right_Child,Feature,Threshold,Impurity,Samples,Weighted_Samples,Is_Leaf,Value_0,Value_1,Positive_Probability
ibm,Random Forest,0,194,195,196,num__YearsInCurrentRole,7.5,0.24566906297578872,18,21.581552257926763,False,0.8566026759744038,0.14339732402559627,0.14339732402559627
ibm,Random Forest,0,195,-1,-1,leaf,,0.0,14,14.908722109533468,True,1.0,0.0,0.0
ibm,Random Forest,0,196,197,198,num__JobLevel,2.5,0.49737647669980334,4,6.672830148393295,False,0.5362182502351834,0.46378174976481656,0.46378174976481656
ibm,Random Forest,0,197,-1,-1,leaf,,0.0,2,2.9817444219066935,True,1.0,0.0,0.0
ibm,Random Forest,0,198,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,199,200,201,cat__EducationField_Life Sciences,0.5,4.440892098500626e-16,61,58.4421906693712,False,1.0,0.0,0.0
ibm,Random Forest,0,200,-1,-1,leaf,,0.0,35,34.588235294117645,True,1.0,0.0,0.0
ibm,Random Forest,0,201,-1,-1,leaf,,0.0,26,23.85395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,202,203,204,num__RelationshipSatisfaction,1.5,0.40780861518347067,22,21.694544678125332,False,0.7146990740740741,0.28530092592592593,0.28530092592592593
ibm,Random Forest,0,203,-1,-1,leaf,,0.4015957503821098,3,4.28743461086794,True,0.2781844802342606,0.7218155197657394,0.7218155197657394
ibm,Random Forest,0,204,205,206,cat__EducationField_Medical,0.5,0.2923560077606835,19,17.407110067257392,False,0.8222142084385142,0.17778579156148575,0.17778579156148575
ibm,Random Forest,0,205,-1,-1,leaf,,0.0,12,8.348884381338742,True,1.0,0.0,0.0
ibm,Random Forest,0,206,207,208,num__JobSatisfaction,2.5,0.4498501379998261,7,9.05822568591865,False,0.6583506583506583,0.34164934164934163,0.34164934164934163
ibm,Random Forest,0,207,-1,-1,leaf,,0.46426140456380804,2,4.883783495249279,True,0.36632390745501286,0.6336760925449871,0.6336760925449871
ibm,Random Forest,0,208,-1,-1,leaf,,0.0,5,4.174442190669371,True,1.0,0.0,0.0
ibm,Random Forest,0,209,210,227,cat__EducationField_Medical,0.5,0.47558747327586093,83,119.1756165261024,False,0.6104819594416643,0.3895180405583351,0.3895180405583354
ibm,Random Forest,0,210,211,224,num__RelationshipSatisfaction,3.5,0.3675091256432532,58,63.777943845414796,False,0.7573818897637791,0.2426181102362203,0.24261811023622046
ibm,Random Forest,0,211,212,221,num__YearsWithCurrManager,7.5,0.45553222476919086,35,44.09843066083057,False,0.6491103202846975,0.3508896797153025,0.3508896797153025
ibm,Random Forest,0,212,213,218,cat__BusinessTravel_Travel_Frequently,0.5,0.4909779460904431,25,35.74954627949183,False,0.5671641791044776,0.4328358208955224,0.4328358208955224
ibm,Random Forest,0,213,214,217,num__PercentSalaryHike,12.5,0.39459830790150485,20,22.88724244688801,False,0.7295666483817883,0.27043335161821175,0.27043335161821175
ibm,Random Forest,0,214,215,216,num__YearsInCurrentRole,3.0,0.3479049993159763,5,7.978520337354542,False,0.22423288749016523,0.7757671125098348,0.7757671125098348
ibm,Random Forest,0,215,-1,-1,leaf,,0.0,2,1.1926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,216,-1,-1,leaf,,0.1603168341233363,3,6.785822568591865,True,0.08788159111933395,0.9121184088806661,0.9121184088806661
ibm,Random Forest,0,217,-1,-1,leaf,,0.0,15,14.908722109533468,True,1.0,0.0,0.0
ibm,Random Forest,0,218,219,220,num__TotalWorkingYears,9.5,0.4015957503821098,5,12.862303832603821,False,0.2781844802342606,0.7218155197657394,0.7218155197657394
ibm,Random Forest,0,219,-1,-1,leaf,,0.0,2,2.9817444219066935,True,1.0,0.0,0.0
ibm,Random Forest,0,220,-1,-1,leaf,,0.11342592218855008,3,9.880559410697128,True,0.06035578144853875,0.9396442185514613,0.9396442185514613
ibm,Random Forest,0,221,222,223,num__MonthlyRate,4173.0,1.6653345369377348e-15,10,8.348884381338742,False,1.0,0.0,0.0
ibm,Random Forest,0,222,-1,-1,leaf,,0.0,2,1.1926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,223,-1,-1,leaf,,0.0,8,7.1561866125760645,True,1.0,0.0,0.0
ibm,Random Forest,0,224,225,226,cat__BusinessTravel_Travel_Rarely,0.5,7.771561172376096e-16,23,19.679513184584177,False,1.0,0.0,0.0
ibm,Random Forest,0,225,-1,-1,leaf,,0.0,10,10.734279918864097,True,1.0,0.0,0.0
ibm,Random Forest,0,226,-1,-1,leaf,,0.0,13,8.94523326572008,True,1.0,0.0,0.0
ibm,Random Forest,0,227,228,229,num__DailyRate,720.0,0.49312264764182323,25,55.39767268068752,False,0.44135977337110477,0.5586402266288951,0.5586402266288952
ibm,Random Forest,0,228,-1,-1,leaf,,0.0,10,11.926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,229,230,239,num__YearsWithCurrManager,5.5,0.4101854579103078,15,43.47069499306075,False,0.28808664259927796,0.7119133574007219,0.711913357400722
ibm,Random Forest,0,230,231,236,num__DailyRate,1182.0,0.30507342942985327,11,38.103555033628695,False,0.18780889621087316,0.8121911037891268,0.8121911037891268
ibm,Random Forest,0,231,232,233,cat__BusinessTravel_Travel_Rarely,0.5,0.10332684039788598,7,32.73641507419664,False,0.05465004793863855,0.9453499520613615,0.9453499520613615
ibm,Random Forest,0,232,-1,-1,leaf,,0.0,2,1.1926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,233,234,235,num__MonthlyIncome,6242.0,0.03709611148238878,5,31.54371730543397,False,0.01890547263681592,0.981094527363184,0.981094527363184
ibm,Random Forest,0,234,-1,-1,leaf,,0.08769595427864185,3,12.97529625280239,True,0.045960328979196906,0.9540396710208031,0.9540396710208031
ibm,Random Forest,0,235,-1,-1,leaf,,0.0,2,18.568421052631578,True,0.0,1.0,1.0
ibm,Random Forest,0,236,237,238,cat__BusinessTravel_Travel_Rarely,0.5,1.3322676295501878e-15,4,5.367139959432048,False,1.0,0.0,0.0
ibm,Random Forest,0,237,-1,-1,leaf,,0.0,2,2.385395537525355,True,1.0,0.0,0.0
ibm,Random Forest,0,238,-1,-1,leaf,,0.0,2,2.9817444219066935,True,1.0,0.0,0.0
ibm,Random Forest,0,239,240,241,cat__OverTime_Yes,0.5,1.3322676295501878e-15,4,5.367139959432048,False,1.0,0.0,0.0
ibm,Random Forest,0,240,-1,-1,leaf,,0.0,2,4.174442190669371,True,1.0,0.0,0.0
ibm,Random Forest,0,241,-1,-1,leaf,,0.0,2,1.1926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,242,243,252,cat__JobRole_Sales Executive,0.5,0.49980237857150966,40,63.1502081776449,False,0.5099403578528828,0.49005964214711745,0.49005964214711734
ibm,Random Forest,0,243,244,251,num__DistanceFromHome,8.5,0.3903156705761224,30,34.92721255471336,False,0.7341840402588066,0.2658159597411934,0.2658159597411934
ibm,Random Forest,0,244,245,246,num__Age,48.5,0.4729751928794892,18,24.192932635849257,False,0.6162428645563052,0.3837571354436949,0.3837571354436949
ibm,Random Forest,0,245,-1,-1,leaf,,0.0,11,11.926977687626774,True,1.0,0.0,0.0
ibm,Random Forest,0,246,247,248,num__YearsWithCurrManager,4.5,0.36799562925799,7,12.265954948222483,False,0.24309109518935518,0.7569089048106449,0.7569089048106449
ibm,Random Forest,0,247,-1,-1,leaf,,0.0,2,1.7890466531440161,True,1.0,0.0,0.0
ibm,Random Forest,0,248,249,250,num__YearsInCurrentRole,8.5,0.20176187130707246,5,10.476908295078466,False,0.11384062312762133,0.8861593768723787,0.8861593768723787
ibm,Random Forest,0,249,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,250,-1,-1,leaf,,0.1603168341233363,3,6.785822568591865,True,0.08788159111933395,0.9121184088806661,0.9121184088806661
ibm,Random Forest,0,251,-1,-1,leaf,,0.0,12,10.734279918864097,True,1.0,0.0,0.0
ibm,Random Forest,0,252,253,258,num__MonthlyRate,21875.5,0.3568113332847863,10,28.222995622931567,False,0.2324288256227758,0.7675711743772242,0.7675711743772242
ibm,Random Forest,0,253,254,257,num__Age,40.0,0.17870398930648668,7,24.048553432262196,False,0.09919081179848603,0.900809188201514,0.900809188201514
ibm,Random Forest,0,254,255,256,num__Education,3.5,0.4916228092619491,4,5.480132379630618,False,0.4352806414662085,0.5647193585337915,0.5647193585337915
ibm,Random Forest,0,255,-1,-1,leaf,,0.2709229950483595,2,3.6910857264866017,True,0.16156462585034012,0.8384353741496599,0.8384353741496599
ibm,Random Forest,0,256,-1,-1,leaf,,0.0,2,1.7890466531440161,True,1.0,0.0,0.0
ibm,Random Forest,0,257,-1,-1,leaf,,0.0,3,18.568421052631578,True,0.0,1.0,1.0
ibm,Random Forest,0,258,-1,-1,leaf,,0.0,3,4.174442190669371,True,1.0,0.0,0.0
