Dataset,Model,Tree_Index,Node,Left_Child,Right_Child,Feature,Threshold,Impurity,Samples,Weighted_Samples,Is_Leaf,Value_0,Value_1,Positive_Probability
job_change,Random Forest,0,341,342,343,num__city_development_index,0.601500004529953,0.4969135810065566,32,52.049777876273005,False,0.4607162947684231,0.539283705231577,0.539283705231577
job_change,Random Forest,0,342,-1,-1,leaf,,0.4449338048589727,7,12.003336040739178,True,0.6659310024393078,0.3340689975606923,0.3340689975606923
job_change,Random Forest,0,343,344,347,num__city_development_index,0.6565000116825104,0.47968121307581835,25,40.046441835533834,False,0.39920618341341124,0.6007938165865886,0.6007938165865887
job_change,Random Forest,0,344,345,346,cat__gender_Male,0.5,0.47968121307581846,21,33.37203486294486,False,0.3992061834134113,0.6007938165865886,0.6007938165865887
job_change,Random Forest,0,345,-1,-1,leaf,,0.0,2,1.3322322670375522,True,1.0,0.0,0.0
job_change,Random Forest,0,346,-1,-1,leaf,,0.4683612245859734,19,32.039802595907304,True,0.3742248525860005,0.6257751474139994,0.6257751474139994
job_change,Random Forest,0,347,348,349,cat__last_new_job_never,0.5,0.47968121307581757,4,6.6744069725889705,False,0.39920618341341135,0.6007938165865887,0.6007938165865887
job_change,Random Forest,0,348,-1,-1,leaf,,0.0,2,4.009942438513867,True,0.0,1.0,1.0
job_change,Random Forest,0,349,-1,-1,leaf,,-4.440892098500626e-16,2,2.6644645340751043,True,1.0,0.0,0.0
job_change,Random Forest,0,350,-1,-1,leaf,,2.8310687127941492e-14,3,6.0149136577708,True,0.0,1.0,1.0
job_change,Random Forest,0,351,352,353,cat__city_city_21,0.5,0.28475615980805724,10,19.37035042164935,False,0.17194220006838098,0.828057799931619,0.828057799931619
job_change,Random Forest,0,352,-1,-1,leaf,,0.0,2,4.009942438513867,True,0.0,1.0,1.0
job_change,Random Forest,0,353,354,355,cat__enrolled_university_no_enrollment,0.5,0.3396282784498542,8,15.360407983135481,False,0.21682891959970044,0.7831710804002995,0.7831710804002996
job_change,Random Forest,0,354,-1,-1,leaf,,0.3317732326457268,6,12.68932063035977,True,0.2099769256125701,0.7900230743874299,0.7900230743874299
job_change,Random Forest,0,355,-1,-1,leaf,,0.3743793698700383,2,2.6710873527757095,True,0.249380138327026,0.750619861672974,0.750619861672974
job_change,Random Forest,0,356,357,358,cat__last_new_job_never,0.5,0.2070875935332468,11,22.714176726644443,False,0.1173040329016021,0.8826959670983977,0.8826959670983979
job_change,Random Forest,0,357,-1,-1,leaf,,0.17952400531111257,3,6.681029791289577,True,0.09970261386758492,0.900297386132415,0.9002973861324151
job_change,Random Forest,0,358,-1,-1,leaf,,0.21820758380399907,8,16.03314693535486,True,0.12463856338456857,0.8753614366154314,0.8753614366154314
job_change,Random Forest,0,359,360,441,cat__city_city_28,0.5,0.4678550032245685,561,784.3195045483707,False,0.6267773575514045,0.37322264244859044,0.3732226424485923
job_change,Random Forest,0,360,361,428,cat__enrolled_university_Part time course,0.5,0.471042192492898,548,770.9971818779945,False,0.620328316507599,0.3796716834923972,0.37967168349239866
job_change,Random Forest,0,361,362,375,cat__company_type_Pvt Ltd,0.5,0.4672277438768011,516,727.6267821935678,False,0.6280083124707145,0.37199168752928097,0.37199168752928263
job_change,Random Forest,0,362,363,372,cat__experience_10,0.5,0.49991692334168036,35,59.38367816368016,False,0.49355497640346535,0.5064450235965344,0.5064450235965345
job_change,Random Forest,0,363,364,369,cat__city_city_103,0.5,0.49507974976145275,31,54.72086522904873,False,0.45040035162147174,0.549599648378528,0.5495996483785281
job_change,Random Forest,0,364,365,368,cat__relevent_experience_Has relevent experience,0.5,0.44493380485897316,17,24.00667208147836,False,0.6659310024393075,0.33406899756069225,0.3340689975606923
job_change,Random Forest,0,365,366,367,cat__enrolled_university_no_enrollment,0.5,0.46913669073069164,7,10.671103773701626,False,0.6242242111452277,0.37577578885477236,0.37577578885477236
job_change,Random Forest,0,366,-1,-1,leaf,,0.49571729467549064,4,7.340523106107747,True,0.45372524811244597,0.546274751887554,0.546274751887554
job_change,Random Forest,0,367,-1,-1,leaf,,-4.440892098500626e-16,3,3.33058066759388,True,1.0,0.0,0.0
job_change,Random Forest,0,368,-1,-1,leaf,,0.4205552567080074,10,13.33556830777673,True,0.6993047205813164,0.3006952794186837,0.3006952794186837
job_change,Random Forest,0,369,370,371,cat__gender_Female,0.5,0.404898256264691,14,30.71419314757036,False,0.2819383759859274,0.7180616240140725,0.7180616240140726
job_change,Random Forest,0,370,-1,-1,leaf,,0.3360980232262656,12,28.04972861349525,True,0.2137291695144835,0.7862708304855166,0.7862708304855166
job_change,Random Forest,0,371,-1,-1,leaf,,0.0,2,2.6644645340751043,True,1.0,0.0,0.0
job_change,Random Forest,0,372,373,374,cat__enrolled_university_no_enrollment,0.5,4.551914400963142e-15,4,4.662812934631432,False,1.0,0.0,0.0
job_change,Random Forest,0,373,-1,-1,leaf,,0.0,2,2.6644645340751043,True,1.0,0.0,0.0
job_change,Random Forest,0,374,-1,-1,leaf,,0.0,2,1.9983484005563281,True,1.0,0.0,0.0
job_change,Random Forest,0,375,376,407,num__city_development_index,0.9245000183582306,0.46082432294398,481,668.2431040298866,False,0.63995655943189,0.36004344056810683,0.36004344056810794
job_change,Random Forest,0,376,377,404,num__training_hours,153.5,0.47748264549691477,409,580.2760374932043,False,0.6061069142494646,0.3938930857505329,0.39389308575053383
job_change,Random Forest,0,377,378,403,cat__city_city_10,0.5,0.4837607258869915,378,542.9536655600505,False,0.590109028718021,0.40989097128197804,0.40989097128197843
job_change,Random Forest,0,378,379,402,cat__city_city_20,0.5,0.4848378267948179,374,538.9569687589378,False,0.5870694355247097,0.41293056447528986,0.41293056447529003
job_change,Random Forest,0,379,380,401,cat__city_city_71,0.5,0.4830108541114173,372,530.9437067006106,False,0.5921660075314726,0.40783399246852686,0.40783399246852703
job_change,Random Forest,0,380,381,392,cat__city_city_160,0.5,0.48413209447580063,368,526.9470098994977,False,0.5890727386022214,0.41092726139777824,0.41092726139777835
job_change,Random Forest,0,381,382,391,cat__city_city_136,0.5,0.47585769476592366,343,488.2261775123007,False,0.6098687972858458,0.3901312027141552,0.39013120271415486
job_change,Random Forest,0,382,383,388,cat__gender_Other,0.5,0.47817104459369253,334,481.5650161771131,False,0.6044723777041244,0.3955276222958758,0.3955276222958757
job_change,Random Forest,0,383,384,387,cat__city_city_115,0.5,0.4737331296026054,328,468.20957941323456,False,0.6146012006861069,0.38539879931389387,0.38539879931389354
job_change,Random Forest,0,384,385,386,cat__city_city_14,0.5,0.47473453044366887,326,465.5451148791594,False,0.6123954393121239,0.387604560687877,0.3876045606878767
job_change,Random Forest,0,385,-1,-1,leaf,,0.4762209727853325,323,461.54841807804684,True,0.609039046251026,0.39096095374897494,0.3909609537489746
job_change,Random Forest,0,386,-1,-1,leaf,,0.0,3,3.9966968011126567,True,1.0,0.0,0.0
job_change,Random Forest,0,387,-1,-1,leaf,,0.0,2,2.6644645340751043,True,1.0,0.0,0.0
job_change,Random Forest,0,388,389,390,cat__relevent_experience_No relevent experience,0.5,0.37437936987003917,6,13.355436763878547,False,0.24938013832702596,0.7506198616729739,0.750619861672974
job_change,Random Forest,0,389,-1,-1,leaf,,0.17952400531111234,2,6.681029791289576,True,0.09970261386758493,0.9002973861324151,0.9002973861324151
job_change,Random Forest,0,390,-1,-1,leaf,,0.47968121307581846,4,6.674406972588971,True,0.3992061834134113,0.6007938165865886,0.6007938165865887
job_change,Random Forest,0,391,-1,-1,leaf,,0.0,9,6.661161335187761,True,1.0,0.0,0.0
job_change,Random Forest,0,392,393,400,num__training_hours,138.0,0.44004356518223553,25,38.72083238719689,False,0.32685781158572247,0.6731421884142772,0.6731421884142774
job_change,Random Forest,0,393,394,399,cat__experience_2,0.5,0.47444839902515057,23,32.70591872942608,False,0.3869699133530145,0.6130300866469854,0.6130300866469854
job_change,Random Forest,0,394,395,398,cat__experience_5,0.5,0.4439534622127026,21,30.04145419535098,False,0.33259848001392345,0.6674015199860763,0.6674015199860764
job_change,Random Forest,0,395,396,397,cat__experience_4,0.5,0.45535788506340547,18,24.699279489799558,False,0.3505976657869854,0.6494023342130145,0.6494023342130145
job_change,Random Forest,0,396,-1,-1,leaf,,0.4304900229728802,16,23.367047222762004,True,0.31357310142160305,0.686426898578397,0.686426898578397
job_change,Random Forest,0,397,-1,-1,leaf,,2.6645352591003757e-15,2,1.3322322670375522,True,1.0,0.0,0.0
job_change,Random Forest,0,398,-1,-1,leaf,,0.3743793698700393,3,5.342174705551419,True,0.249380138327026,0.750619861672974,0.750619861672974
job_change,Random Forest,0,399,-1,-1,leaf,,-2.6645352591003757e-15,2,2.6644645340751043,True,1.0,0.0,0.0
job_change,Random Forest,0,400,-1,-1,leaf,,-1.1102230246251565e-15,2,6.0149136577708,True,0.0,1.0,1.0
job_change,Random Forest,0,401,-1,-1,leaf,,8.526512829121202e-14,4,3.9966968011126562,True,1.0,0.0,0.0
job_change,Random Forest,0,402,-1,-1,leaf,,0.3743793698700342,2,8.013262058327127,True,0.24938013832702602,0.750619861672974,0.750619861672974
job_change,Random Forest,0,403,-1,-1,leaf,,0.0,4,3.9966968011126562,True,1.0,0.0,0.0
job_change,Random Forest,0,404,405,406,cat__experience_>20,0.5,0.2703763685505317,31,37.322371933153285,False,0.8388389229777813,0.1611610770222184,0.16116107702221846
job_change,Random Forest,0,405,-1,-1,leaf,,6.661338147750939e-16,28,28.64299374130736,True,1.0,0.0,0.0
job_change,Random Forest,0,406,-1,-1,leaf,,0.4254926985048625,3,8.679378191845904,True,0.30698795180722893,0.693012048192771,0.6930120481927711
job_change,Random Forest,0,407,408,427,cat__experience_3,0.5,0.23610434172832262,72,87.96706653668204,False,0.8632462376072851,0.1367537623927154,0.13675376239271533
job_change,Random Forest,0,408,409,410,cat__gender_Male,0.5,0.22246697515831326,65,78.63481784871858,False,0.872513774806843,0.1274862251931576,0.12748622519315753
job_change,Random Forest,0,409,-1,-1,leaf,,0.0,4,5.995045201668985,True,1.0,0.0,0.0
job_change,Random Forest,0,410,411,426,num__training_hours,58.0,0.23792331183509852,61,72.63977264704963,False,0.8619921878748913,0.13800781212510915,0.1380078121251091
job_change,Random Forest,0,411,412,425,cat__city_city_98,0.5,0.2995565836881905,43,54.65463704204268,False,0.8165781233059306,0.18342187669406934,0.18342187669406934
job_change,Random Forest,0,412,413,424,cat__experience_2,0.5,0.3143459274653063,41,51.3240563744488,False,0.8046752964507408,0.19532470354925896,0.19532470354925902
job_change,Random Forest,0,413,414,417,cat__last_new_job_never,0.5,0.3304977790168452,39,47.99347570685492,False,0.7911204398381834,0.20887956016181616,0.20887956016181625
job_change,Random Forest,0,414,415,416,cat__enrolled_university_Full time course,0.5,0.3206353329616083,25,29.995094464446737,False,0.7994700878538558,0.20052991214614418,0.20052991214614418
job_change,Random Forest,0,415,-1,-1,leaf,,0.4285983862440659,15,19.337236328146318,True,0.6889465714903742,0.3110534285096258,0.3110534285096258
job_change,Random Forest,0,416,-1,-1,leaf,,0.0,10,10.657858136300417,True,1.0,0.0,0.0
job_change,Random Forest,0,417,418,421,cat__enrolled_university_Full time course,0.5,0.34631435022381263,14,17.99838124240816,False,0.7772053839449985,0.22279461605500148,0.22279461605500148
job_change,Random Forest,0,418,419,420,cat__experience_4,0.5,0.48031647486333473,7,10.00498764018285,False,0.5992056579451626,0.4007943420548375,0.4007943420548375
job_change,Random Forest,0,419,-1,-1,leaf,,0.49999863159325175,5,8.006639239626523,True,0.49917283413147584,0.5008271658685242,0.5008271658685242
job_change,Random Forest,0,420,-1,-1,leaf,,-8.881784197001252e-16,2,1.9983484005563281,True,1.0,0.0,0.0
job_change,Random Forest,0,421,422,423,cat__experience_<1,0.5,4.440892098500626e-16,7,7.993393602225313,False,1.0,0.0,0.0
job_change,Random Forest,0,422,-1,-1,leaf,,0.0,5,5.995045201668985,True,1.0,0.0,0.0
job_change,Random Forest,0,423,-1,-1,leaf,,0.0,2,1.9983484005563281,True,1.0,0.0,0.0
job_change,Random Forest,0,424,-1,-1,leaf,,0.0,2,3.33058066759388,True,1.0,0.0,0.0
job_change,Random Forest,0,425,-1,-1,leaf,,0.0,2,3.33058066759388,True,1.0,0.0,0.0
job_change,Random Forest,0,426,-1,-1,leaf,,-5.551115123125783e-15,18,17.985135605006953,True,1.0,0.0,0.0
job_change,Random Forest,0,427,-1,-1,leaf,,0.33737132691107186,7,9.332248687963471,True,0.7851566877077653,0.2148433122922347,0.2148433122922347
job_change,Random Forest,0,428,429,440,cat__experience_6,0.5,0.4998548445293859,32,43.3703996844271,False,0.49148074326496494,0.5085192567350351,0.5085192567350351
job_change,Random Forest,0,429,430,437,cat__experience_4,0.5,0.4957172946754905,27,36.70261553053874,False,0.4537252481124458,0.5462747518875539,0.546274751887554
job_change,Random Forest,0,430,431,436,cat__experience_7,0.5,0.4886668358021371,22,31.367063643687928,False,0.4247232964395252,0.5752767035604746,0.5752767035604747
job_change,Random Forest,0,431,432,435,cat__city_city_73,0.5,0.4930485310889151,20,28.69597629091222,False,0.4410446401457636,0.5589553598542361,0.5589553598542363
job_change,Random Forest,0,432,433,434,cat__experience_3,0.5,0.47968121307581857,18,26.697627890355886,False,0.39920618341341124,0.6007938165865886,0.6007938165865887
job_change,Random Forest,0,433,-1,-1,leaf,,0.45535788506340535,15,24.699279489799554,True,0.3505976657869855,0.6494023342130146,0.6494023342130146
job_change,Random Forest,0,434,-1,-1,leaf,,5.329070518200751e-15,3,1.9983484005563281,True,1.0,0.0,0.0
job_change,Random Forest,0,435,-1,-1,leaf,,0.0,2,1.9983484005563281,True,1.0,0.0,0.0
job_change,Random Forest,0,436,-1,-1,leaf,,0.3743793698700393,2,2.6710873527757095,True,0.249380138327026,0.750619861672974,0.750619861672974
job_change,Random Forest,0,437,438,439,cat__last_new_job_1,0.5,0.46913669073069264,5,5.335551886850814,False,0.6242242111452276,0.3757757888547723,0.3757757888547723
job_change,Random Forest,0,438,-1,-1,leaf,,0.499998631593252,3,4.0033196198132615,True,0.49917283413147584,0.5008271658685242,0.5008271658685242
job_change,Random Forest,0,439,-1,-1,leaf,,0.0,2,1.3322322670375522,True,1.0,0.0,0.0
job_change,Random Forest,0,440,-1,-1,leaf,,0.4205552567080074,5,6.667784153888366,True,0.6993047205813163,0.3006952794186836,0.3006952794186836
job_change,Random Forest,0,441,442,443,cat__experience_2,0.5,4.263256414560601e-14,13,13.32232267037552,False,1.0,0.0,0.0
job_change,Random Forest,0,442,-1,-1,leaf,,0.0,11,9.99174200278164,True,1.0,0.0,0.0
job_change,Random Forest,0,443,-1,-1,leaf,,0.0,2,3.33058066759388,True,1.0,0.0,0.0
job_change,Random Forest,0,444,445,554,cat__company_type_Early Stage Startup,0.5,0.48417948984636705,695,1215.3618254138084,False,0.41106038522230215,0.5889396147776974,0.5889396147776976
job_change,Random Forest,0,445,446,553,cat__city_city_152,0.5,0.486464719969639,682,1187.971590115132,False,0.41773433270688914,0.5822656672931099,0.5822656672931105
job_change,Random Forest,0,446,447,546,cat__experience_3,0.5,0.48715521213864743,680,1181.956676457361,False,0.4198601601531621,0.5801398398468371,0.5801398398468376
job_change,Random Forest,0,447,448,483,cat__enrolled_university_no_enrollment,0.5,0.49013070418191096,643,1100.4984464257525,False,0.4297529508872757,0.5702470491127233,0.5702470491127238
job_change,Random Forest,0,448,449,482,cat__last_new_job_2,0.5,0.3999746360796259,148,296.46420488330125,False,0.2763648463228837,0.7236351536771158,0.7236351536771162
job_change,Random Forest,0,449,450,473,cat__city_city_136,0.5,0.360509702666964,122,259.77483499016364,False,0.23590693180903338,0.7640930681909667,0.7640930681909667
job_change,Random Forest,0,450,451,472,cat__experience_16,0.5,0.3363253456725428,108,239.75823689109745,False,0.213927758837512,0.7860722411624875,0.7860722411624879
job_change,Random Forest,0,451,452,467,cat__last_new_job_3,0.5,0.3281179709095261,105,235.08880113776536,False,0.20684302064382418,0.7931569793561756,0.7931569793561758
job_change,Random Forest,0,452,453,466,cat__experience_11,0.5,0.3021483449593467,96,219.0755226585123,False,0.1854752354419022,0.8145247645580976,0.8145247645580979
job_change,Random Forest,0,453,454,465,cat__experience_15,0.5,0.29582886447232315,94,217.74329039147477,False,0.18049167809924183,0.819508321900758,0.8195083219007582
job_change,Random Forest,0,454,455,464,cat__company_type_NGO,0.5,0.30130364125520614,92,209.05728938092827,False,0.18480453783025833,0.8151954621697415,0.8151954621697417
job_change,Random Forest,0,455,456,463,cat__city_city_116,0.5,0.29575164520421815,89,203.04899854185808,False,0.18043126342226298,0.8195687365777368,0.819568736577737
job_change,Random Forest,0,456,457,460,cat__city_city_102,0.5,0.27038622736345896,87,198.38618560722668,False,0.16116835106756822,0.8388316489324313,0.8388316489324317
job_change,Random Forest,0,457,458,459,cat__city_city_103,0.5,0.2590169549965554,83,191.71177863463768,False,0.15288111186263179,0.847118888137368,0.8471188881373682
job_change,Random Forest,0,458,-1,-1,leaf,,0.27351052391489106,73,162.9826882502225,True,0.1634814447277021,0.8365185552722976,0.8365185552722979
job_change,Random Forest,0,459,-1,-1,leaf,,0.16828588203684036,10,28.729090384415244,True,0.09274447949526812,0.9072555205047317,0.9072555205047319
job_change,Random Forest,0,460,461,462,cat__relevent_experience_Has relevent experience,0.5,0.4796812130758189,4,6.674406972588971,False,0.3992061834134113,0.6007938165865886,0.6007938165865887
job_change,Random Forest,0,461,-1,-1,leaf,,0.37437936987003884,2,5.342174705551419,True,0.249380138327026,0.750619861672974,0.750619861672974
job_change,Random Forest,0,462,-1,-1,leaf,,3.3306690738754696e-16,2,1.3322322670375522,True,1.0,0.0,0.0
job_change,Random Forest,0,463,-1,-1,leaf,,-1.5543122344752192e-15,2,4.662812934631432,True,1.0,0.0,0.0
job_change,Random Forest,0,464,-1,-1,leaf,,0.4439534622127016,3,6.008290839070195,True,0.3325984800139235,0.6674015199860764,0.6674015199860764
job_change,Random Forest,0,465,-1,-1,leaf,,0.14161469823007644,2,8.686001010546509,True,0.07668847064488946,0.9233115293551106,0.9233115293551106
job_change,Random Forest,0,466,-1,-1,leaf,,2.1316282072803006e-14,2,1.3322322670375522,True,1.0,0.0,0.0
job_change,Random Forest,0,467,468,471,cat__company_type_NGO,0.5,0.49999863159325175,9,16.013278479253046,False,0.4991728341314758,0.5008271658685242,0.5008271658685242
job_change,Random Forest,0,468,469,470,cat__city_city_76,0.5,0.4439534622127026,7,12.016581678140389,False,0.33259848001392356,0.6674015199860766,0.6674015199860766
job_change,Random Forest,0,469,-1,-1,leaf,,0.4587486443121068,5,9.34549432536468,True,0.35638357390623254,0.6436164260937675,0.6436164260937675
job_change,Random Forest,0,470,-1,-1,leaf,,0.3743793698700383,2,2.6710873527757095,True,0.249380138327026,0.750619861672974,0.750619861672974
job_change,Random Forest,0,471,-1,-1,leaf,,-6.661338147750939e-16,2,3.9966968011126562,True,1.0,0.0,0.0
job_change,Random Forest,0,472,-1,-1,leaf,,0.49002616933020915,3,4.669435753332038,True,0.5706180949537175,0.42938190504628243,0.42938190504628243
job_change,Random Forest,0,473,474,475,cat__enrolled_university_Full time course,0.5,0.4999986315932502,14,20.01659809906631,False,0.49917283413147573,0.500827165868524,0.5008271658685242
job_change,Random Forest,0,474,-1,-1,leaf,,0.0,3,1.9983484005563281,True,1.0,0.0,0.0
job_change,Random Forest,0,475,476,477,cat__relevent_experience_No relevent experience,0.5,0.4936443142005361,11,18.01824969850998,False,0.44362764064071813,0.5563723593592819,0.5563723593592819
job_change,Random Forest,0,476,-1,-1,leaf,,0.4439534622127025,2,6.008290839070195,True,0.3325984800139235,0.6674015199860764,0.6674015199860764
job_change,Random Forest,0,477,478,481,cat__last_new_job_never,0.5,0.49999863159325175,9,12.009958859439786,False,0.49917283413147584,0.500827165868524,0.5008271658685242
job_change,Random Forest,0,478,479,480,num__training_hours,41.0,0.420555256708007,5,6.667784153888366,False,0.6993047205813163,0.3006952794186836,0.3006952794186836
job_change,Random Forest,0,479,-1,-1,leaf,,0.0,3,3.33058066759388,True,1.0,0.0,0.0
job_change,Random Forest,0,480,-1,-1,leaf,,0.47968121307581835,2,3.3372034862944853,True,0.39920618341341135,0.6007938165865887,0.6007938165865887
job_change,Random Forest,0,481,-1,-1,leaf,,0.3743793698700387,4,5.342174705551418,True,0.24938013832702602,0.7506198616729741,0.7506198616729739
job_change,Random Forest,0,482,-1,-1,leaf,,0.4921066858061257,26,36.68936989313753,True,0.5628224251118691,0.43717757488813086,0.43717757488813086
job_change,Random Forest,0,483,484,539,cat__experience_6,0.5,0.4996251867586511,495,804.034241542451,False,0.4863103462178563,0.5136896537821422,0.5136896537821429
job_change,Random Forest,0,484,485,512,cat__city_city_103,0.5,0.49939809679839964,466,767.3448716493134,False,0.48265204332491896,0.5173479566750793,0.5173479566750802
job_change,Random Forest,0,485,486,495,num__city_development_index,0.7850000262260437,0.49581006792556503,386,587.0630323837036,False,0.5457707989576094,0.4542292010423893,0.4542292010423899
job_change,Random Forest,0,486,487,490,num__training_hours,9.0,0.3942602497788489,117,241.71684837944997,False,0.2700654982161762,0.7299345017838242,0.7299345017838239
job_change,Random Forest,0,487,488,489,num__training_hours,6.5,0.45719095569481527,6,11.337219907220403,False,0.64630284396618,0.3536971560338201,0.3536971560338201
job_change,Random Forest,0,488,-1,-1,leaf,,0.49999863159325175,4,8.006639239626523,True,0.49917283413147584,0.5008271658685242,0.5008271658685242
job_change,Random Forest,0,489,-1,-1,leaf,,-2.220446049250313e-16,2,3.33058066759388,True,1.0,0.0,0.0
job_change,Random Forest,0,490,491,494,cat__gender_Female,0.5,0.37654566120347843,111,230.37962847222963,False,0.25155046911241635,0.7484495308875839,0.7484495308875838
job_change,Random Forest,0,491,492,493,cat__experience_11,0.5,0.3840620685345473,102,202.99601599225312,False,0.2592325484357859,0.7407674515642144,0.7407674515642141
job_change,Random Forest,0,492,-1,-1,leaf,,0.3666831887110624,99,198.3332030576217,True,0.24181710814914836,0.7581828918508522,0.7581828918508519
job_change,Random Forest,0,493,-1,-1,leaf,,-1.509903313490213e-14,3,4.662812934631432,True,1.0,0.0,0.0
job_change,Random Forest,0,494,-1,-1,leaf,,0.31346516316092865,9,27.383612479976474,True,0.1946028513238289,0.8053971486761712,0.8053971486761712
job_change,Random Forest,0,495,496,511,cat__city_city_16,0.5,0.38600244514598203,269,345.3461840042527,False,0.738744167315164,0.261255832684837,0.26125583268483676
job_change,Random Forest,0,496,497,510,cat__city_city_159,0.5,0.36020475907957006,232,289.3195777829692,False,0.7643815811667186,0.2356184188332812,0.23561841883328125
job_change,Random Forest,0,497,498,509,cat__city_city_83,0.5,0.36367329130820425,230,285.32288098185654,False,0.7610811259855792,0.23891887401442063,0.2389188740144207
job_change,Random Forest,0,498,499,508,cat__city_city_160,0.5,0.3725775944944627,221,275.33113897907486,False,0.752410781768071,0.24758921823192884,0.2475892182319289
job_change,Random Forest,0,499,500,507,cat__city_city_75,0.5,0.32881729111185953,210,251.29797562279424,False,0.7925600014425583,0.20743999855744089,0.20743999855744105
job_change,Random Forest,0,500,501,504,cat__experience_10,0.5,0.30918469323944053,205,241.28636516391066,False,0.8088812933479141,0.1911187066520856,0.19111870665208566
job_change,Random Forest,0,501,502,503,cat__city_city_102,0.5,0.2818629829948148,183,212.6102573291003,False,0.8302552172223668,0.16974478277763302,0.16974478277763305
job_change,Random Forest,0,502,-1,-1,leaf,,0.21994715686706134,167,191.25480414429592,True,0.8742010443150442,0.1257989556849559,0.1257989556849559
job_change,Random Forest,0,503,-1,-1,leaf,,0.49198265630549387,16,21.355453184804468,True,0.43668592694153363,0.5633140730584663,0.5633140730584664
job_change,Random Forest,0,504,505,506,cat__relevent_experience_No relevent experience,0.5,0.4547531509989552,22,28.6761078348104,False,0.6504108523362668,0.3495891476637331,0.3495891476637331
job_change,Random Forest,0,505,-1,-1,leaf,,0.29814726945041026,19,21.99507804352082,True,0.8176891015990237,0.1823108984009762,0.1823108984009762
job_change,Random Forest,0,506,-1,-1,leaf,,0.1795240053111129,3,6.681029791289577,True,0.09970261386758492,0.900297386132415,0.9002973861324151
job_change,Random Forest,0,507,-1,-1,leaf,,0.47968121307581735,5,10.011610458883457,True,0.3992061834134113,0.6007938165865886,0.6007938165865887
job_change,Random Forest,0,508,-1,-1,leaf,,0.4439534622127056,11,24.033163356280777,True,0.33259848001392356,0.6674015199860766,0.6674015199860766
job_change,Random Forest,0,509,-1,-1,leaf,,0.0,9,9.99174200278164,True,1.0,0.0,0.0
job_change,Random Forest,0,510,-1,-1,leaf,,0.0,2,3.9966968011126562,True,1.0,0.0,0.0
job_change,Random Forest,0,511,-1,-1,leaf,,0.47737791137527985,37,56.02660622128385,True,0.606353393515955,0.3936466064840449,0.393646606484045
job_change,Random Forest,0,512,513,524,cat__relevent_experience_Has relevent experience,0.5,0.4006440992080612,80,180.28183926560874,False,0.27711449038582414,0.7228855096141765,0.7228855096141761
job_change,Random Forest,0,513,514,515,cat__company_type_Pvt Ltd,0.5,0.2798324564835556,20,55.439963912172324,False,0.1682112543225401,0.8317887456774599,0.8317887456774599
job_change,Random Forest,0,514,-1,-1,leaf,,0.0,3,1.9983484005563281,True,1.0,0.0,0.0
job_change,Random Forest,0,515,516,523,cat__major_discipline_Humanities,0.5,0.23661891351842812,17,53.441615511616,False,0.13710808325234647,0.8628919167476534,0.8628919167476535
job_change,Random Forest,0,516,517,518,cat__last_new_job_1,0.5,0.2026536806007717,13,40.752294881256226,False,0.11441841369223271,0.8855815863077673,0.8855815863077673
job_change,Random Forest,0,517,-1,-1,leaf,,0.3396282784498541,7,15.360407983135481,True,0.21682891959970044,0.7831710804002995,0.7831710804002996
job_change,Random Forest,0,518,519,522,cat__experience_9,0.5,0.09942815549069584,6,25.391886898120752,False,0.05246684787085084,0.9475331521291491,0.9475331521291491
job_change,Random Forest,0,519,520,521,num__training_hours,48.5,0.14161469823007478,4,17.372002021093017,False,0.07668847064488946,0.9233115293551106,0.9233115293551106
job_change,Random Forest,0,520,-1,-1,leaf,,0.0,2,10.024856096284667,True,0.0,1.0,1.0
job_change,Random Forest,0,521,-1,-1,leaf,,0.29689440279117774,2,7.347145924808352,True,0.18132650156561345,0.8186734984343865,0.8186734984343865
job_change,Random Forest,0,522,-1,-1,leaf,,0.0,2,8.019884877027733,True,0.0,1.0,1.0
job_change,Random Forest,0,523,-1,-1,leaf,,0.331773232645727,4,12.68932063035977,True,0.2099769256125701,0.7900230743874299,0.7900230743874299
job_change,Random Forest,0,524,525,530,cat__company_type_Pvt Ltd,0.5,0.4390830260042152,60,124.84187535343652,False,0.3254763998827324,0.6745236001172676,0.6745236001172676
job_change,Random Forest,0,525,526,529,cat__experience_>20,0.5,0.48031647486333484,12,20.0099752803657,False,0.5992056579451626,0.4007943420548375,0.4007943420548375
job_change,Random Forest,0,526,527,528,cat__gender_Male,0.5,5.551115123125783e-16,8,8.65950973574409,False,1.0,0.0,0.0
job_change,Random Forest,0,527,-1,-1,leaf,,0.0,3,3.9966968011126562,True,1.0,0.0,0.0
job_change,Random Forest,0,528,-1,-1,leaf,,0.0,5,4.662812934631432,True,1.0,0.0,0.0
job_change,Random Forest,0,529,-1,-1,leaf,,0.4146586575310752,4,11.350465544621613,True,0.2934311949144735,0.7065688050855266,0.7065688050855266
job_change,Random Forest,0,530,531,538,cat__experience_11,0.5,0.3971487759469885,48,104.83190007307081,False,0.2732278411565791,0.726772158843421,0.726772158843421
job_change,Random Forest,0,531,532,533,cat__last_new_job_2,0.5,0.4126242696994751,45,96.14589906252431,False,0.2909835768408077,0.7090164231591923,0.7090164231591923
job_change,Random Forest,0,532,-1,-1,leaf,,0.3461441061985939,31,74.79706869642047,True,0.22264112254931656,0.7773588774506833,0.7773588774506834
