Dataset,Model,Tree_Index,Node,Left_Child,Right_Child,Feature,Threshold,Impurity,Samples,Weighted_Samples,Is_Leaf,Value_0,Value_1,Positive_Probability
job_change,Decision Tree,,185,186,199,cat__company_type_Funded Startup,0.5,0.9997360768081549,2307,2329.33213078474,False,0.49043635894029575,0.5095636410597405,0.5095636410597221
job_change,Decision Tree,,186,187,194,num__city_development_index,0.9235000014305115,0.9973698438347272,2138,2204.708808448447,False,0.46981741246394504,0.530182587536088,0.5301825875360705
job_change,Decision Tree,,187,188,191,num__city_development_index,0.9175000190734863,0.9914383092191459,1901,2010.6901974895832,False,0.4455814230861439,0.5544185769138812,0.5544185769138673
job_change,Decision Tree,,188,189,190,num__city_development_index,0.7680000066757202,0.9974979265089323,1044,1014.0727537993001,False,0.5294389397650521,0.4705610602349288,0.47056106023493777
job_change,Decision Tree,,189,-1,-1,leaf,,0.9615795066823163,352,397.8131994586639,True,0.3851222405837686,0.6148777594162312,0.6148777594162314
job_change,Decision Tree,,190,-1,-1,leaf,,0.9561853657205227,692,616.2595543406206,True,0.622599504063416,0.3774004959365767,0.3774004959365795
job_change,Decision Tree,,191,192,193,num__training_hours,249.0,0.9428948034439665,857,996.6174436903374,False,0.3602551793967754,0.6397448206032146,0.639744820603221
job_change,Decision Tree,,192,-1,-1,leaf,,0.9357234311503824,835,980.6240336671862,True,0.3518658989749278,0.6481341010250624,0.6481341010250687
job_change,Decision Tree,,193,-1,-1,leaf,,0.5445807799761779,22,15.993410023151222,True,0.8746376653662578,0.1253623346337424,0.12536233463374238
job_change,Decision Tree,,194,195,196,num__training_hours,7.5,0.8541060533668722,237,194.01861095888032,False,0.7209843805581582,0.279015619441839,0.27901561944183983
job_change,Decision Tree,,195,-1,-1,leaf,,0.0,18,11.990090403337966,True,1.0,0.0,0.0
job_change,Decision Tree,,196,197,198,num__training_hours,56.5,0.8780822033363127,219,182.02852055554217,False,0.7026058182820875,0.29739418171790966,0.2973941817179105
job_change,Decision Tree,,197,-1,-1,leaf,,0.9603614683805088,111,99.3771374496089,True,0.6166678358470733,0.3833321641529296,0.3833321641529285
job_change,Decision Tree,,198,-1,-1,leaf,,0.7098988148110559,108,82.65138310593295,True,0.80593464802038,0.19406535197962207,0.1940653519796217
job_change,Decision Tree,,199,200,205,cat__experience_>20,0.5,0.5966581152101617,169,124.62332233631614,False,0.855205746123381,0.14479425387661995,0.14479425387661982
job_change,Decision Tree,,200,201,202,num__city_development_index,0.8379999995231628,0.6487095462144167,145,108.63653513186561,False,0.8338980440474366,0.1661019559525648,0.16610195595256458
job_change,Decision Tree,,201,-1,-1,leaf,,0.0,20,13.322322670375517,True,1.0,0.0,0.0
job_change,Decision Tree,,202,203,204,num__city_development_index,0.8745000064373016,0.7000435750860308,125,95.31421246149023,False,0.8106815289419417,0.1893184710580598,0.1893184710580595
job_change,Decision Tree,,203,-1,-1,leaf,,0.988402306943023,10,10.677726592402232,True,0.4366859269415337,0.5633140730584664,0.5633140730584664
job_change,Decision Tree,,204,-1,-1,leaf,,0.5898036149538066,115,84.63648586908809,True,0.8578647590100952,0.1421352409899059,0.14213524098990574
job_change,Decision Tree,,205,-1,-1,leaf,,0.0,24,15.986787204450618,True,1.0,0.0,0.0
job_change,Decision Tree,,206,207,222,num__city_development_index,0.9255000054836273,0.8794858992516378,1234,1546.3079101465119,False,0.29852946977731526,0.7014705302226885,0.7014705302226858
job_change,Decision Tree,,207,208,215,cat__enrolled_university_no_enrollment,0.5,0.8575959414575502,1140,1459.5936020524637,False,0.2815808823792778,0.7184191176207244,0.7184191176207229
job_change,Decision Tree,,208,209,212,cat__last_new_job_never,0.5,0.7854410866495154,657,895.5267390442949,False,0.234305211570055,0.7656947884299409,0.765694788429944
job_change,Decision Tree,,209,210,211,num__training_hours,157.5,0.7351153244816641,430,609.0940130759728,False,0.20669378869653257,0.7933062113034655,0.793306211303467
job_change,Decision Tree,,210,-1,-1,leaf,,0.7185500406700053,403,577.7203266135834,True,0.1983173686077731,0.8016826313922261,0.8016826313922267
job_change,Decision Tree,,211,-1,-1,leaf,,0.9434595352905659,27,31.373686462388537,True,0.36093859366493697,0.6390614063350626,0.6390614063350629
job_change,Decision Tree,,212,213,214,num__training_hours,5.5,0.8725910051168806,227,286.43272596831594,False,0.29302040309685057,0.7069795969031486,0.7069795969031493
job_change,Decision Tree,,213,-1,-1,leaf,,0.8122607263421752,10,8.000016420925917,True,0.7493791120212628,0.25062088797873733,0.2506208879787373
job_change,Decision Tree,,214,-1,-1,leaf,,0.855325642962822,217,278.43270954739006,True,0.27990816074873515,0.720091839251264,0.7200918392512646
job_change,Decision Tree,,215,216,219,cat__company_type_Pvt Ltd,0.5,0.9398561266084866,483,564.0668630081765,False,0.3566369264272039,0.6433630735727964,0.6433630735727961
job_change,Decision Tree,,216,217,218,cat__company_type_Public Sector,0.5,0.7098988148110464,27,20.66284577648327,False,0.8059346480203778,0.19406535197962177,0.19406535197962185
job_change,Decision Tree,,217,-1,-1,leaf,,-6.406853007629837e-16,15,9.99174200278164,True,1.0,0.0,0.0
job_change,Decision Tree,,218,-1,-1,leaf,,0.955003880790807,12,10.671103773701624,True,0.6242242111452279,0.3757757888547724,0.3757757888547723
job_change,Decision Tree,,219,220,221,num__training_hours,13.5,0.9243897927103373,456,543.4040172316927,False,0.33955245661356476,0.6604475433864361,0.6604475433864355
job_change,Decision Tree,,220,-1,-1,leaf,,0.9714133587063452,55,50.02493820091427,True,0.5992056579451627,0.4007943420548374,0.4007943420548374
job_change,Decision Tree,,221,-1,-1,leaf,,0.8968618034848782,401,493.37907903077775,True,0.3132255694342392,0.6867744305657619,0.6867744305657612
job_change,Decision Tree,,222,223,228,cat__last_new_job_never,0.5,0.9796358737281511,94,86.71430809405167,False,0.5838116829868325,0.4161883170131691,0.41618831701316844
job_change,Decision Tree,,223,224,227,cat__city_city_75,0.5,0.9969483249840365,62,60.04317147849834,False,0.5325097529258779,0.4674902470741221,0.4674902470741221
job_change,Decision Tree,,224,225,226,num__training_hours,47.5,0.9998453665907583,51,51.37703892405362,False,0.49267948491797514,0.5073205150820251,0.507320515082025
job_change,Decision Tree,,225,-1,-1,leaf,,0.9764431833055143,32,29.34884678702979,True,0.5901090287180214,0.40989097128197804,0.40989097128197827
job_change,Decision Tree,,226,-1,-1,leaf,,0.9450406129766403,19,22.028192137023844,True,0.36287106778910067,0.6371289322108995,0.6371289322108994
job_change,Decision Tree,,227,-1,-1,leaf,,0.7803695270741362,11,8.666132554444694,True,0.7686429088568901,0.23135709114310996,0.23135709114310996
job_change,Decision Tree,,228,229,230,cat__enrolled_university_Full time course,0.5,0.8821391437351478,32,26.67113661555346,False,0.6993047205813162,0.3006952794186837,0.30069527941868374
job_change,Decision Tree,,229,-1,-1,leaf,,0.976443183305514,16,14.674423393514887,True,0.590109028718022,0.4098909712819782,0.4098909712819781
job_change,Decision Tree,,230,-1,-1,leaf,,0.6510895122788165,16,11.996713222038572,True,0.832873289362815,0.16712671063718512,0.1671267106371851
